account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,plan_tier_sub,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,upgrade_flag,downgrade_flag,total_usage_count,total_usage_duration_secs,total_errors,distinct_features_used,ticket_count,avg_satisfaction,avg_resolution_hours,escalation_count,tenure_days,tenure_bucket,usage_bucket,mrr_bucket,churn_date,last_activity_date,days_since_last_activity,usage_rate_per_day,feature_breadth_ratio,tenure_months,support_tickets_per_month,clv_proxy,engagement_trend_ratio,has_support_tickets
A-86902e,Company_169,HealthTech,IN,2023-05-02,other,Enterprise,34,False,False,Enterprise,6766,81192,annual,True,False,False,628,202329,36,61,9.0,3.5,40.888888888888886,0.0,609,1-2yr,High,High,,2024-12-12,19,1.0311986863711002,1.525,20.3,0.44334975369458124,137349.80000000002,0.7740112994350282,1
A-0532a9,Company_170,FinTech,IN,2024-09-25,event,Pro,19,False,False,Pro,931,11172,annual,False,True,False,519,157792,30,52,8.0,3.0,30.75,0.0,97,0-3mo,Medium-High,Medium-Low,,2024-12-25,6,5.350515463917525,1.3,3.2333333333333334,2.4742268041237114,3010.2333333333336,0.08125,1
A-9779ad,Company_171,Cybersecurity,AU,2024-03-29,event,Pro,40,True,True,Enterprise,7960,95520,monthly,False,False,False,413,109079,25,41,3.0,5.0,20.666666666666668,0.0,135,0-3mo,Medium-Low,High,2024-08-11,2024-12-20,11,3.0592592592592593,1.025,4.5,0.6666666666666666,35820.0,0.2515151515151515,1
A-f45426,Company_172,HealthTech,US,2024-08-05,organic,Basic,9,False,False,Pro,441,5292,monthly,False,False,False,624,191651,49,58,3.0,4.0,17.0,0.0,148,3-6mo,High,Medium-Low,,2024-12-26,5,4.216216216216216,1.45,4.933333333333334,0.6081081081081081,2175.6,0.19540229885057472,1
A-c1e51e,Company_173,FinTech,US,2024-10-02,organic,Basic,3,False,False,Basic,779,9348,annual,True,False,False,518,152228,36,47,5.0,3.2,40.0,0.0,90,0-3mo,Medium-High,Medium-Low,,2024-12-25,6,5.7555555555555555,1.175,3.0,1.6666666666666667,2337.0,0.046464646464646465,1
A-fa3095,Company_174,FinTech,US,2023-09-03,ads,Basic,70,False,False,Basic,1330,15960,annual,True,False,False,600,202100,42,56,5.0,5.0,49.2,0.0,485,3-6mo,Medium-High,Medium-High,,2024-12-15,16,1.2371134020618557,1.4,16.166666666666668,0.3092783505154639,21501.666666666668,0.5228426395939086,1
A-ad64c6,Company_175,DevTools,UK,2024-02-23,event,Pro,12,False,False,Enterprise,5572,66864,annual,True,False,False,215,79605,18,17,4.0,5.0,34.0,0.0,312,3-6mo,Low,High,,2024-11-11,50,0.6891025641025641,0.425,10.4,0.3846153846153846,57948.8,0.15591397849462366,1
A-39b19f,Company_176,FinTech,US,2023-02-03,partner,Enterprise,1,False,False,Basic,247,2964,monthly,True,False,False,530,135061,37,51,6.0,4.25,47.833333333333336,1.0,697,0-3mo,Medium-High,Low,,2024-10-14,78,0.7604017216642754,1.275,23.233333333333334,0.2582496413199426,5738.633333333333,0.5915915915915916,1
A-56962b,Company_177,EdTech,UK,2024-04-09,partner,Enterprise,163,False,False,Enterprise,32437,389244,monthly,True,False,False,271,81944,25,28,4.0,3.0,37.5,0.0,266,3-6mo,Low,High,,2024-11-20,41,1.018796992481203,0.7,8.866666666666667,0.45112781954887216,287608.0666666667,0.3826530612244898,1
A-e60f9d,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,Basic,722,8664,annual,True,False,False,629,158587,24,57,2.0,4.0,70.5,0.0,127,3-6mo,High,Medium-Low,,2024-10-29,63,4.952755905511811,1.425,4.233333333333333,0.47244094488188976,3056.4666666666667,0.021103896103896104,1
A-88c6ca,Company_179,FinTech,DE,2024-10-25,ads,Basic,5,False,True,Pro,1127,13524,annual,True,False,False,446,130195,19,39,1.0,4.0,56.0,0.0,67,0-3mo,Medium-Low,Medium-High,,2024-12-27,4,6.656716417910448,0.975,2.2333333333333334,0.44776119402985076,2516.9666666666667,0.09046454767726161,1
A-158f4e,Company_180,FinTech,IN,2023-03-03,other,Enterprise,61,False,False,Enterprise,12139,145668,monthly,True,False,False,453,124458,29,48,5.0,4.333333333333333,27.6,0.0,669,0-3mo,Medium-Low,High,,2024-11-22,39,0.6771300448430493,1.2,22.3,0.22421524663677128,270699.7,0.5252525252525253,1
A-5b051a,Company_181,Cybersecurity,US,2024-08-05,event,Enterprise,22,False,False,Pro,1078,12936,monthly,True,False,False,171,44864,17,15,1.0,3.0,2.0,0.0,148,3-6mo,Low,Medium-High,,2024-12-07,24,1.1554054054054055,0.375,4.933333333333334,0.2027027027027027,5318.133333333333,0.4016393442622951,1
A-296d7c,Company_182,DevTools,DE,2023-11-08,other,Enterprise,2,False,False,Pro,294,3528,annual,True,False,False,357,124753,18,31,5.0,3.75,50.4,0.0,419,6-12mo,Low,Low,,2024-11-26,35,0.8520286396181385,0.775,13.966666666666667,0.35799522673031026,4106.2,0.3730769230769231,1
A-1619f8,Company_183,DevTools,US,2024-05-20,organic,Pro,29,False,False,Basic,551,6612,monthly,True,False,False,432,142787,26,38,3.0,5.0,42.0,0.0,225,0-3mo,Medium-Low,Medium-Low,,2024-12-07,24,1.92,0.95,7.5,0.4,4132.5,0.16756756756756758,1
A-a1b80b,Company_184,HealthTech,US,2023-11-27,organic,Basic,16,False,False,Pro,0,0,annual,True,False,False,749,222610,48,66,4.0,4.0,41.0,0.0,400,6-12mo,High,Low,,2024-12-27,4,1.8725,1.65,13.333333333333334,0.3,0.0,0.5161943319838057,1
A-139c3b,Company_185,HealthTech,US,2024-11-21,organic,Enterprise,10,True,True,Basic,0,0,annual,True,False,False,478,150601,16,39,9.0,4.5,28.444444444444443,0.0,40,0-3mo,Medium-Low,Low,,2024-12-29,2,11.95,0.975,1.3333333333333333,6.75,0.0,0.06696428571428571,1
A-702032,Company_186,HealthTech,US,2023-10-03,ads,Pro,28,False,False,Pro,1372,16464,annual,True,False,False,285,91776,15,24,4.0,3.0,26.0,0.0,455,6-12mo,Low,Medium-High,,2024-12-02,29,0.6263736263736264,0.6,15.166666666666666,0.26373626373626374,20808.666666666664,0.41089108910891087,1
A-7a0d69,Company_187,DevTools,DE,2024-06-15,ads,Enterprise,4,True,True,Enterprise,3184,38208,monthly,True,False,False,606,179167,31,57,2.0,5.0,29.0,0.0,197,0-3mo,Medium-High,High,2024-12-29,2024-12-23,8,3.0761421319796955,1.425,6.566666666666666,0.30456852791878175,20908.266666666666,0.1744186046511628,1
A-22d9d2,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,Pro,1568,18816,monthly,True,False,True,782,239679,43,69,6.0,4.0,16.0,1.0,284,6-12mo,High,Medium-High,,2024-12-20,11,2.7535211267605635,1.725,9.466666666666667,0.6338028169014085,14843.733333333334,0.26742301458670986,1
A-b9eed8,Company_189,Cybersecurity,US,2024-02-23,organic,Basic,11,False,False,Basic,342,4104,monthly,True,False,False,623,168474,55,58,5.0,3.75,29.2,1.0,312,0-3mo,High,Medium-Low,,2024-12-30,1,1.9967948717948718,1.45,10.4,0.4807692307692307,3556.8,0.31157894736842107,1
A-dfbd31,Company_190,DevTools,UK,2023-12-04,partner,Enterprise,14,False,False,Basic,266,3192,monthly,True,False,False,599,182273,19,52,6.0,4.25,29.666666666666668,0.0,393,1-2yr,Medium-High,Low,,2024-12-14,17,1.5241730279898218,1.3,13.1,0.4580152671755725,3484.6,0.36446469248291574,1
A-8e47ca,Company_191,HealthTech,US,2024-02-15,organic,Pro,19,False,False,Enterprise,4975,59700,monthly,True,False,False,441,133497,35,42,5.0,4.0,33.4,1.0,320,3-6mo,Medium-Low,High,,2024-12-04,27,1.378125,1.05,10.666666666666666,0.46875,53066.666666666664,0.2782608695652174,1
A-4437e4,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,Basic,171,2052,annual,True,False,False,806,260271,43,78,6.0,3.0,34.666666666666664,2.0,472,6-12mo,High,Low,,2024-12-10,21,1.7076271186440677,1.95,15.733333333333333,0.38135593220338987,2690.3999999999996,0.47619047619047616,1
A-779e4e,Company_193,HealthTech,US,2023-01-02,organic,Basic,5,False,False,Basic,1862,22344,annual,True,False,False,393,111038,20,42,5.0,4.0,26.6,0.0,729,1-2yr,Medium-Low,Medium-High,,2024-12-20,11,0.5390946502057613,1.05,24.3,0.205761316872428,45246.6,0.827906976744186,1
A-53f4e3,Company_194,Cybersecurity,UK,2024-06-14,event,Enterprise,13,False,False,Pro,1421,17052,monthly,True,False,False,410,127529,45,42,5.0,4.0,28.6,0.0,200,3-6mo,Medium-Low,Medium-High,,2024-12-20,11,2.05,1.05,6.666666666666667,0.75,9473.333333333334,0.18497109826589594,1
A-692f18,Company_195,EdTech,US,2024-03-28,other,Basic,5,True,True,Enterprise,5572,66864,annual,True,False,False,871,261911,55,82,2.0,5.0,37.5,0.0,270,6-12mo,High,High,2024-12-23,2024-12-23,8,3.225925925925926,2.05,9.0,0.2222222222222222,50148.0,0.2013793103448276,1
A-13466a,Company_196,DevTools,AU,2023-10-22,event,Basic,2,False,True,Basic,171,2052,annual,True,False,False,205,57539,14,21,3.0,4.333333333333333,32.333333333333336,1.0,179,3-6mo,Low,Low,2024-04-18,2024-12-19,12,1.1452513966480447,0.525,5.966666666666667,0.5027932960893855,1020.3000000000001,0.41379310344827586,1
A-1986ca,Company_197,HealthTech,IN,2023-01-30,ads,Pro,20,False,False,Enterprise,3980,47760,monthly,False,False,False,362,102382,23,34,7.0,3.4,36.57142857142857,0.0,701,1-2yr,Low,High,,2024-11-23,38,0.5164051355206848,0.85,23.366666666666667,0.29957203994293863,92999.33333333333,0.9567567567567568,1
A-0cc442,Company_198,EdTech,US,2024-07-18,organic,Basic,45,False,False,Enterprise,8955,107460,annual,True,False,False,765,230759,41,74,3.0,3.0,37.0,0.0,166,3-6mo,High,High,,2024-12-20,11,4.608433734939759,1.85,5.533333333333333,0.5421686746987951,49551.0,0.1151603498542274,1
A-c608c8,Company_199,DevTools,DE,2023-04-27,ads,Pro,3,False,True,Pro,1029,12348,annual,True,False,False,445,144345,27,43,2.0,3.0,59.0,0.0,404,1-2yr,Medium-Low,Medium-High,2024-06-04,2024-12-31,0,1.1014851485148516,1.075,13.466666666666667,0.1485148514851485,13857.2,0.8016194331983806,1
A-3be56b,Company_200,HealthTech,IN,2023-10-26,event,Pro,3,False,True,Basic,380,4560,annual,False,False,False,528,169908,33,51,4.0,3.5,40.25,0.0,238,6-12mo,Medium-High,Medium-Low,2024-06-20,2024-12-29,2,2.2184873949579833,1.275,7.933333333333334,0.5042016806722689,3014.666666666667,0.42318059299191374,1
A-354f12,Company_201,FinTech,US,2024-04-28,ads,Pro,1,True,False,Basic,133,1596,monthly,True,False,False,158,48510,3,15,2.0,4.0,56.5,0.0,247,3-6mo,Low,Low,,2024-12-16,15,0.6396761133603239,0.375,8.233333333333333,0.24291497975708504,1095.0333333333333,0.7362637362637363,1
A-68f37c,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,Enterprise,796,9552,monthly,True,True,False,624,202756,40,59,5.0,4.0,20.2,0.0,535,6-12mo,High,Medium-Low,,2024-12-16,15,1.1663551401869159,1.475,17.833333333333332,0.28037383177570097,14195.333333333332,0.6421052631578947,1
A-aa9511,Company_203,DevTools,US,2023-10-10,other,Pro,23,True,False,Enterprise,5970,71640,monthly,False,False,False,625,189526,35,61,2.0,4.0,56.5,0.0,448,0-3mo,High,High,,2024-12-31,0,1.3950892857142858,1.525,14.933333333333334,0.13392857142857142,89152.0,0.4044943820224719,1
A-af0cd2,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,Basic,1083,12996,annual,True,False,False,687,225366,33,61,3.0,4.0,54.333333333333336,0.0,728,6-12mo,High,Medium-High,,2024-12-19,12,0.9436813186813187,1.525,24.266666666666666,0.12362637362637363,26280.8,0.8418230563002681,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,Basic,950,11400,annual,True,False,False,507,157547,34,49,3.0,4.666666666666667,42.0,0.0,55,0-3mo,Medium-High,Medium-Low,,2024-12-29,2,9.218181818181819,1.225,1.8333333333333333,1.6363636363636365,1741.6666666666665,0.0389344262295082,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,Pro,1568,18816,monthly,True,False,False,435,133441,33,42,4.0,5.0,39.0,0.0,148,0-3mo,Medium-Low,Medium-High,2024-10-05,2024-12-29,2,2.939189189189189,1.05,4.933333333333334,0.8108108108108107,7735.466666666667,0.2831858407079646,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,Enterprise,995,11940,monthly,True,False,False,474,144424,40,44,5.0,3.0,52.2,0.0,264,6-12mo,Medium-Low,Medium-High,,2024-12-13,18,1.7954545454545454,1.1,8.8,0.5681818181818181,8756.0,0.20918367346938777,1
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,Enterprise,0,0,monthly,True,False,False,231,80389,15,21,3.0,3.0,50.66666666666666,0.0,338,6-12mo,Low,Low,,2024-11-23,38,0.6834319526627219,0.525,11.266666666666667,0.2662721893491124,0.0,0.5821917808219178,1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,Pro,0,0,annual,True,False,False,595,196965,22,55,7.0,3.6666666666666665,36.0,0.0,405,6-12mo,Medium-High,Low,,2024-12-30,1,1.4691358024691359,1.375,13.5,0.5185185185185185,0.0,0.3431151241534989,1
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,Enterprise,4776,57312,monthly,False,False,False,292,107443,21,27,5.0,3.5,42.6,0.0,51,0-3mo,Low,High,,2024-12-27,4,5.7254901960784315,0.675,1.7,2.9411764705882355,8119.2,0.03914590747330961,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,Pro,0,0,annual,True,False,False,552,157263,34,55,1.0,3.0,16.0,0.0,216,0-3mo,Medium-High,Low,,2024-12-26,5,2.5555555555555554,1.375,7.2,0.1388888888888889,0.0,0.21052631578947367,1
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,Enterprise,7164,85968,annual,True,False,False,505,141942,33,47,5.0,3.333333333333333,30.6,0.0,628,1-2yr,Medium-High,High,,2024-12-21,10,0.804140127388535,1.175,20.933333333333334,0.23885350318471338,149966.4,0.3797814207650273,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,Enterprise,3781,45372,annual,True,False,False,642,193363,22,61,6.0,4.333333333333333,31.5,0.0,583,6-12mo,High,High,,2024-12-18,13,1.1012006861063466,1.525,19.433333333333334,0.30874785591766724,73477.43333333333,0.7351351351351352,1
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,Basic,133,1596,annual,True,False,False,678,193777,30,65,2.0,4.0,39.5,0.0,235,6-12mo,High,Low,2024-12-16,2024-12-30,1,2.8851063829787233,1.625,7.833333333333333,0.25531914893617025,1041.8333333333333,0.2889733840304182,1
A-e43bf7,Company_215,Cybersecurity,AU,2023-03-24,other,Pro,44,False,False,Enterprise,8756,105072,annual,True,False,False,371,103455,35,39,5.0,4.0,27.4,1.0,648,3-6mo,Low,High,,2024-12-08,23,0.5725308641975309,0.975,21.6,0.23148148148148145,189129.6,0.5330578512396694,1
A-eb2fdc,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,False,True,Basic,589,7068,annual,True,False,False,547,174663,17,52,5.0,4.5,33.6,0.0,187,6-12mo,Medium-High,Medium-Low,2024-05-26,2024-11-29,32,2.9251336898395723,1.3,6.233333333333333,0.8021390374331551,3671.4333333333334,0.4356955380577428,1
A-e1462e,Company_217,FinTech,UK,2023-03-12,partner,Basic,15,False,False,Basic,285,3420,annual,False,False,False,347,98097,22,34,2.0,3.5,39.5,0.0,660,1-2yr,Low,Low,,2024-11-10,51,0.5257575757575758,0.85,22.0,0.09090909090909091,6270.0,1.1288343558282208,1
A-cab532,Company_218,DevTools,FR,2023-04-03,organic,Pro,11,True,False,Pro,1715,20580,annual,True,False,False,1005,273639,47,91,1.0,4.0,32.0,0.0,638,1-2yr,High,Medium-High,,2024-12-30,1,1.5752351097178683,2.275,21.266666666666666,0.047021943573667714,36472.33333333333,0.7914438502673797,1
A-9123ac,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,False,False,Enterprise,3582,42984,annual,True,False,False,386,120014,24,36,6.0,4.2,38.833333333333336,0.0,560,1-2yr,Medium-Low,High,,2024-12-19,12,0.6892857142857143,0.9,18.666666666666668,0.3214285714285714,66864.0,0.4349442379182156,1
A-6e08f3,Company_220,Cybersecurity,US,2023-02-27,event,Basic,8,False,False,Basic,247,2964,annual,True,False,False,492,149078,21,43,2.0,3.5,36.5,0.0,673,6-12mo,Medium-Low,Low,,2024-12-28,3,0.7310549777117384,1.075,22.433333333333334,0.08915304606240713,5541.033333333334,0.8426966292134831,1
A-d922bf,Company_221,HealthTech,US,2023-09-08,ads,Basic,5,True,True,Enterprise,1791,21492,annual,True,False,False,419,134119,19,36,7.0,3.333333333333333,39.142857142857146,1.0,455,1-2yr,Medium-Low,Medium-High,2024-12-06,2024-12-21,10,0.9208791208791208,0.9,15.166666666666666,0.46153846153846156,27163.5,0.4107744107744108,1
A-8ed5dd,Company_222,EdTech,UK,2023-06-29,event,Enterprise,5,False,True,Basic,285,3420,monthly,True,False,True,545,173217,45,51,6.0,3.75,29.0,0.0,492,1-2yr,Medium-High,Low,2024-11-02,2024-12-19,12,1.1077235772357723,1.275,16.4,0.3658536585365854,4674.0,0.6076696165191741,1
A-7c6b6b,Company_223,FinTech,US,2024-11-30,other,Basic,6,False,False,Pro,1127,13524,monthly,True,False,False,311,82471,24,35,5.0,4.333333333333333,52.2,0.0,31,0-3mo,Low,Medium-High,,2024-12-07,24,10.03225806451613,0.875,1.0333333333333334,4.838709677419354,1164.5666666666668,0.0,1
A-3c1a3f,Company_224,DevTools,UK,2023-08-26,event,Pro,1,False,False,Basic,133,1596,annual,False,False,False,497,172341,22,48,4.0,3.5,33.25,0.0,493,1-2yr,Medium-Low,Low,,2024-12-20,11,1.0081135902636917,1.2,16.433333333333334,0.2434077079107505,2185.633333333333,0.49698795180722893,1
A-b48f73,Company_225,EdTech,AU,2024-11-13,event,Pro,80,True,False,Pro,3920,47040,annual,False,False,False,412,118416,23,39,3.0,4.0,28.666666666666668,0.0,48,0-3mo,Medium-Low,High,,2024-11-25,36,8.583333333333334,0.975,1.6,1.875,6272.0,0.0,1
A-76fa4d,Company_226,HealthTech,US,2024-11-24,event,Pro,69,False,False,Pro,3381,40572,monthly,True,False,False,357,126251,21,34,5.0,4.5,33.4,0.0,37,0-3mo,Low,High,,2024-12-03,28,9.64864864864865,0.85,1.2333333333333334,4.0540540540540535,4169.900000000001,0.0,1
A-b2af2e,Company_227,Cybersecurity,UK,2024-08-24,event,Enterprise,5,False,False,Basic,1026,12312,annual,False,False,True,174,60214,11,16,2.0,4.0,39.5,0.0,129,0-3mo,Low,Medium-High,,2024-11-11,50,1.3488372093023255,0.4,4.3,0.46511627906976744,4411.8,0.05454545454545454,1
A-9bfc9f,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,Pro,2940,35280,monthly,True,False,False,376,109862,18,32,6.0,3.333333333333333,35.333333333333336,1.0,474,1-2yr,Medium-Low,Medium-High,,2024-12-08,23,0.7932489451476793,0.8,15.8,0.37974683544303794,46452.0,0.24092409240924093,1
A-4ae22a,Company_229,EdTech,US,2024-05-09,other,Pro,6,False,True,Basic,532,6384,annual,True,False,False,369,142387,31,33,3.0,3.0,14.333333333333334,0.0,72,0-3mo,Low,Medium-Low,2024-07-20,2024-12-28,3,5.125,0.825,2.4,1.25,1276.8,0.31785714285714284,1
A-fda07f,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,False,False,Basic,266,3192,monthly,True,False,False,681,231376,39,61,5.0,4.0,17.8,0.0,142,0-3mo,High,Low,,2024-12-31,0,4.795774647887324,1.525,4.733333333333333,1.056338028169014,1259.0666666666666,0.11092985318107668,1
A-de24d5,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,True,False,Pro,245,2940,monthly,False,False,False,537,140266,28,49,7.0,3.0,43.142857142857146,0.0,56,0-3mo,Medium-High,Low,,2024-11-22,39,9.589285714285714,1.225,1.8666666666666667,3.75,457.3333333333333,0.0,1
A-977ca0,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,Pro,686,8232,annual,True,False,False,893,242860,46,76,3.0,4.0,64.0,0.0,680,1-2yr,High,Medium-Low,,2024-12-24,7,1.313235294117647,1.9,22.666666666666668,0.1323529411764706,15549.333333333334,0.9163090128755365,1
A-ab438f,Company_233,Cybersecurity,US,2024-09-13,ads,Enterprise,13,False,True,Pro,0,0,monthly,True,False,False,369,111452,12,35,2.0,3.5,33.5,0.0,80,0-3mo,Low,Low,2024-12-02,2024-12-25,6,4.6125,0.875,2.6666666666666665,0.75,0.0,0.019337016574585635,1
A-e89151,Company_234,FinTech,UK,2023-09-14,organic,Pro,8,True,True,Enterprise,8756,105072,annual,True,False,False,601,188786,29,53,2.0,5.0,41.5,0.0,474,1-2yr,Medium-High,High,,2024-12-30,1,1.2679324894514767,1.325,15.8,0.12658227848101264,138344.80000000002,0.3325942350332594,1
A-40906c,Company_235,EdTech,US,2024-03-27,ads,Basic,92,False,False,Pro,4508,54096,annual,True,False,False,685,210243,32,61,5.0,3.75,29.2,0.0,279,6-12mo,High,High,,2024-12-03,28,2.4551971326164876,1.525,9.3,0.5376344086021505,41924.4,0.19755244755244755,1
A-81edc3,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,False,False,Enterprise,995,11940,annual,True,False,False,765,245080,41,70,3.0,4.0,52.66666666666666,0.0,428,6-12mo,High,Medium-High,,2024-12-29,2,1.7873831775700935,1.75,14.266666666666667,0.2102803738317757,14195.333333333334,0.5,1
A-328bd0,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,False,False,Pro,882,10584,annual,True,False,True,568,162210,49,57,5.0,3.6666666666666665,46.0,0.0,595,1-2yr,Medium-High,Medium-Low,,2024-12-24,7,0.9546218487394958,1.425,19.833333333333332,0.25210084033613445,17493.0,0.5519125683060109,1
A-b3fe05,Company_238,Cybersecurity,CA,2024-05-28,partner,Pro,8,False,False,Basic,0,0,annual,False,False,False,438,141962,18,41,4.0,3.0,48.25,0.0,217,6-12mo,Medium-Low,Low,,2024-12-29,2,2.0184331797235022,1.025,7.233333333333333,0.5529953917050692,0.0,0.10327455919395466,1
A-09540c,Company_239,Cybersecurity,CA,2023-10-30,event,Basic,67,True,False,Pro,3283,39396,monthly,True,False,False,297,94696,16,25,2.0,4.5,28.0,0.0,428,3-6mo,Low,High,,2024-12-02,29,0.6939252336448598,0.625,14.266666666666667,0.14018691588785046,46837.46666666667,0.5230769230769231,1
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,55,False,True,Enterprise,10945,131340,annual,True,False,False,681,206167,25,57,1.0,3.0,1.0,0.0,504,1-2yr,High,High,2024-10-10,2024-12-31,0,1.3511904761904763,1.425,16.8,0.05952380952380952,183876.0,0.594847775175644,1
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,27,False,False,Enterprise,5373,64476,monthly,True,False,False,496,151037,32,45,3.0,4.0,28.666666666666668,0.0,356,6-12mo,Medium-Low,High,,2024-12-24,7,1.3932584269662922,1.125,11.866666666666667,0.25280898876404495,63759.600000000006,0.43768115942028984,1
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Enterprise,3,False,False,Basic,95,1140,monthly,True,False,False,266,100257,20,25,4.0,4.5,31.5,0.0,181,3-6mo,Low,Low,,2024-12-13,18,1.4696132596685083,0.625,6.033333333333333,0.6629834254143646,573.1666666666666,0.17180616740088106,1
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,False,Basic,0,0,monthly,True,False,False,819,274464,34,74,3.0,3.0,25.33333333333333,0.0,340,6-12mo,High,Low,,2024-12-21,10,2.4088235294117646,1.85,11.333333333333334,0.2647058823529412,0.0,0.32524271844660196,1
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,False,False,Basic,399,4788,annual,True,False,False,408,143989,23,40,2.0,3.5,35.5,0.0,705,6-12mo,Medium-Low,Medium-Low,,2024-12-28,3,0.5787234042553191,1.0,23.5,0.0851063829787234,9376.5,0.9245283018867925,1
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,False,False,Enterprise,8159,97908,annual,True,False,False,606,177930,45,57,7.0,3.5,26.571428571428573,0.0,106,3-6mo,Medium-High,High,,2024-12-31,0,5.716981132075472,1.425,3.533333333333333,1.9811320754716981,28828.466666666667,0.08021390374331551,1
A-331424,Company_246,DevTools,US,2023-11-06,organic,Basic,11,False,False,Pro,0,0,monthly,False,False,False,214,76170,9,20,2.0,4.0,24.5,0.0,421,3-6mo,Low,Low,,2024-12-02,29,0.5083135391923991,0.5,14.033333333333333,0.14251781472684086,0.0,0.44594594594594594,1
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,7,False,False,Enterprise,3383,40596,annual,True,True,False,283,111162,12,28,3.0,5.0,52.333333333333336,1.0,419,0-3mo,Low,High,,2024-10-22,70,0.6754176610978521,0.7,13.966666666666667,0.21479713603818615,47249.23333333334,0.2412280701754386,1
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,Pro,2303,27636,annual,True,False,False,575,181920,28,53,5.0,4.0,36.0,1.0,592,1-2yr,Medium-High,Medium-High,,2024-12-24,7,0.9712837837837838,1.325,19.733333333333334,0.25337837837837834,45445.86666666667,0.5091863517060368,1
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,15,False,False,Enterprise,2985,35820,monthly,False,False,False,404,127486,20,39,4.0,3.25,45.0,0.0,129,0-3mo,Medium-Low,Medium-High,,2024-12-27,4,3.131782945736434,0.975,4.3,0.9302325581395349,12835.5,0.11294765840220386,1
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,2,False,False,Basic,323,3876,monthly,True,False,False,492,167226,24,45,5.0,4.333333333333333,26.4,0.0,100,3-6mo,Medium-Low,Medium-Low,,2024-12-08,23,4.92,1.125,3.3333333333333335,1.5,1076.6666666666667,0.11564625850340136,1
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,8,True,False,Enterprise,0,0,annual,True,False,False,329,78244,17,34,4.0,3.6666666666666665,16.5,0.0,24,0-3mo,Low,Low,,2024-12-26,5,13.708333333333334,0.85,0.8,5.0,0.0,0.03134796238244514,1
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,Basic,361,4332,annual,True,False,False,730,212801,58,67,6.0,4.0,49.5,1.0,359,0-3mo,High,Medium-Low,,2024-12-30,1,2.033426183844011,1.675,11.966666666666667,0.5013927576601671,4319.966666666667,0.5598290598290598,1
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,Pro,4606,55272,annual,True,False,False,334,106338,18,32,5.0,4.0,35.6,0.0,70,0-3mo,Low,High,,2024-12-31,0,4.771428571428571,0.8,2.3333333333333335,2.142857142857143,10747.333333333334,0.10963455149501661,1
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,Basic,513,6156,annual,True,False,False,475,129707,40,42,3.0,4.0,13.666666666666666,0.0,605,1-2yr,Medium-Low,Medium-Low,,2024-12-26,5,0.7851239669421488,1.05,20.166666666666668,0.1487603305785124,10345.5,0.9076305220883534,1
